105,101.81,104.5,9710600,6666524.7648902800,2909824.4299321800,-417910.5690611200,-13577117.5826572000,13159207.01359610000
106,104.12,105,3113100,-198708.5106383060,2711115.9192938800,1146602.6751163800,-10615620.5823024000,11762223.25741880000
104.94,103.37,104.19,5682000,253337.5796178110,2964453.4989116900,2055528.0870140300,-8146516.2038998700,10202044.29091390000
104.5,102.12,103.06,5763600,-1210840.3361344600,1753613.1627772300,1904570.6248956300,-6346492.6826858500,8251063.30758149000
104.44,102.25,103.42,5340000,365753.4246575480,2119366.5874347800,2011968.6061652100,-4807245.5426639200,6819214.14882913000
106.31,103.37,105.27,6220800,1819689.7959183400,3939056.3833531200,2975512.4947591600,-3217008.8288426400,6192521.32360180000
112.87,107.94,111.87,14680500,8724921.9066937200,12663978.2900468000,7819745.3924030000,-329556.6254081890,8149302.01781119000
116.5,112.5,116,9933000,7449750.0000000000,20113728.2900468000,13966736.8412249000,3387404.2683109100,10579332.57291400000
119.19,115.44,116.62,11329500,-4199467.9999999600,15914260.2900469000,14940498.5656359000,5665014.4540810800,9275484.11155481000
121,115.5,118.28,8145300,88857.8181818216,16003118.1082287000,15471808.3369323000,7544669.6639261000,7927138.67300619000
122.12,112.25,113.37,16644700,-12867179.4326241000,3135938.6756046000,9303873.5062684500,6743082.2115040100,2560791.29476444000
111.94,107.56,109,12593800,-4312945.2054794600,-1177006.5298748600,4063433.4881968000,5303066.0767078500,-1239632.58851106000
112.75,106.56,109.7,7138100,103784.9757673710,-1073221.5541074900,1495105.9670446600,4143741.0529232500,-2648635.08587859000
110.19,106.87,109.25,7442300,3227985.5421686800,2154763.9880611900,1824934.9775529200,3782108.8593119600,-1957173.88175904000
107.94,104.5,107,9442300,4281973.2558139600,6436737.2438751500,4130836.1107140400,4264768.5655961800,-133932.45488214200
109.69,105.75,109.19,7123600,5315579.6954314700,11752316.9393066000,7941576.5250103300,5626140.9971799000,2315435.52783043000
111.06,108.62,110,7680600,1007291.8032786700,12759608.7425853000,10350592.6337978000,6923135.1327081500,3427457.50108966000
110.44,107.75,109.2,4839800,377828.2527881190,13137436.9953734000,11744014.8145856000,8053008.1986472900,3691006.61593832000
110.12,108.06,110.12,4775500,4775500.0000000000,17912936.9953734000,14828475.9049795000,9845722.5253247700,4982753.37965475000
110.31,108,108,4008800,-4008800.0000000000,13904136.9953734000,14366306.4501765000,10583616.0653336000,3782690.38484285000
110.44,108.19,108.62,4533600,-2800757.3333333100,11103379.6620401000,12734843.0561083000,10678118.5374621000,2056724.51864622000
110,108.12,109.75,3741100,2746126.5957446800,13849506.2577848000,13292174.6569465000,11254734.4866116000,2037440.17033489000
110.75,109.06,109.81,4084800,-459237.8698224800,13390268.3879623000,13341221.5224544000,11643013.3777663000,1698208.14468811000
110.5,108.75,109,2685200,-1918000.0000000000,11472268.3879623000,12406744.9552084000,11611968.8341656000,794776.12104278100
110.5,108.56,108.75,3438000,-2764577.3195876400,8707691.0683746700,10557218.0117915000,11083918.3312945000,-526700.31950299300
109.5,106.62,107.87,2870500,-378746.5277777740,8328944.5405968900,9443081.2761942100,10583014.0057131000,-1139932.72951892000
